ORDERNO,ORDER_LINENO,PRODUCT_CODE,CUSTOMER_NAME,ORDER_DATE,STATUS,QUANTITY_ORDER,PRICE_EACH,SALES,PHONE,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,POSTAL_CODE,COUNTRY,CONTACT_LAST_NAME,CONTACT_FIRST_NAME,PRODUCT_LINE,MSRP,DEAL_SIZE,YEAR_ID,MONTH_ID,QTR_ID,Order_Date
10382,6,S32_1268,Mini Gifts Distributors Ltd.,17-02-2005,Shipped,26,? 100.00,2708.42,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Trucks and Buses,? 96.00,Small,2005,2,1,17-02-2005
10382,6,S32_1268,Mini Gifts Distributors Ltd.,17-02-2005,Shipped,26,? 100.00,2708.42,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Trucks and Buses,? 96.00,Medium,2005,2,1,17-02-2005
10411,1,S32_1268,Quebec Home Shopping Network,01-05-2005,Shipped,26,? 100.00,2904.72,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Trucks and Buses,? 96.00,Small,2005,5,2,01-05-2005
10411,1,S32_1268,Quebec Home Shopping Network,01-05-2005,Shipped,26,? 100.00,2904.72,(514) 555-8054,43 rue St. Laurent,N/A,Montreal,Quebec,H1J 1C3,Canada,Fresnisre,Jean,Trucks and Buses,? 96.00,Medium,2005,5,2,01-05-2005
10425,11,S32_1268,La Rochelle Gifts,31-05-2005,In Process,41,? 86.68,3553.88,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Trucks and Buses,? 96.00,Small,2005,5,2,31-05-2005
10425,11,S32_1268,La Rochelle Gifts,31-05-2005,In Process,41,? 86.68,3553.88,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Trucks and Buses,? 96.00,Medium,2005,5,2,31-05-2005
10107,8,S32_1374,Land of Toys Inc.,24-02-2003,Shipped,20,? 92.90,1858,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 99.00,Small,2003,2,1,24-02-2003
10107,8,S32_1374,Land of Toys Inc.,24-02-2003,Shipped,20,? 92.90,1858,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 99.00,Medium,2003,2,1,24-02-2003
10120,6,S32_1374,"Australian Collectors, Co.",29-04-2003,Shipped,22,? 100.00,2461.36,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 99.00,Small,2003,4,2,29-04-2003
10120,6,S32_1374,"Australian Collectors, Co.",29-04-2003,Shipped,22,? 100.00,2461.36,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 99.00,Medium,2003,4,2,29-04-2003
10133,1,S32_1374,Euro Shopping Channel,27-06-2003,Shipped,23,? 100.00,2642.01,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 99.00,Small,2003,6,2,27-06-2003
10133,1,S32_1374,Euro Shopping Channel,27-06-2003,Shipped,23,? 100.00,2642.01,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 99.00,Medium,2003,6,2,27-06-2003
10145,12,S32_1374,Toys4GrownUps.com,25-08-2003,Shipped,33,? 93.90,3098.7,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,Young,Julie,Motorcycles,? 99.00,Small,2003,8,3,25-08-2003
10145,12,S32_1374,Toys4GrownUps.com,25-08-2003,Shipped,33,? 93.90,3098.7,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,Young,Julie,Motorcycles,? 99.00,Medium,2003,8,3,25-08-2003
10168,7,S32_1374,Technics Stores Inc.,28-10-2003,Shipped,28,? 100.00,3244.36,6505556809,9408 Furth Circle,N/A,Burlingame,CA,94217,USA,Hirano,Juri,Motorcycles,? 99.00,Small,2003,10,4,28-10-2003
10168,7,S32_1374,Technics Stores Inc.,28-10-2003,Shipped,28,? 100.00,3244.36,6505556809,9408 Furth Circle,N/A,Burlingame,CA,94217,USA,Hirano,Juri,Motorcycles,? 99.00,Medium,2003,10,4,28-10-2003
10188,7,S32_1374,Herkku Gifts,18-11-2003,Shipped,44,? 98.89,4351.16,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Motorcycles,? 99.00,Small,2003,11,4,18-11-2003
10188,7,S32_1374,Herkku Gifts,18-11-2003,Shipped,44,? 98.89,4351.16,+47 2267 3215,"Drammen 121, PR 744 Sentrum",N/A,Bergen,N/A,N 5804,Norway,Oeztan,Veysel,Motorcycles,? 99.00,Medium,2003,11,4,18-11-2003
10210,5,S32_1374,Osaka Souveniers Co.,12-01-2004,Shipped,46,? 79.91,3675.86,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",N/A,Osaka,Osaka,530-0003,Japan,Kentary,Mory,Motorcycles,? 99.00,Small,2004,1,1,12-01-2004
10210,5,S32_1374,Osaka Souveniers Co.,12-01-2004,Shipped,46,? 79.91,3675.86,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",N/A,Osaka,Osaka,530-0003,Japan,Kentary,Mory,Motorcycles,? 99.00,Medium,2004,1,1,12-01-2004
10223,7,S32_1374,"Australian Collectors, Co.",20-02-2004,Shipped,21,? 100.00,2475.27,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 99.00,Small,2004,2,1,20-02-2004
10223,7,S32_1374,"Australian Collectors, Co.",20-02-2004,Shipped,21,? 100.00,2475.27,03 9520 4555,636 St Kilda Road,Level 3,Melbourne,Victoria,3004,Australia,Ferguson,Peter,Motorcycles,? 99.00,Medium,2004,2,1,20-02-2004
10235,1,S32_1374,"Royal Canadian Collectables, Ltd.",02-04-2004,Shipped,41,? 100.00,4177.49,(604) 555-4555,23 Tsawassen Blvd.,N/A,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth,Motorcycles,? 99.00,Small,2004,4,2,02-04-2004
10235,1,S32_1374,"Royal Canadian Collectables, Ltd.",02-04-2004,Shipped,41,? 100.00,4177.49,(604) 555-4555,23 Tsawassen Blvd.,N/A,Tsawassen,BC,T2F 8M4,Canada,Lincoln,Elizabeth,Motorcycles,? 99.00,Medium,2004,4,2,02-04-2004
10250,2,S32_1374,The Sharp Gifts Warehouse,11-05-2004,Shipped,31,? 100.00,3282.28,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,Frick,Sue,Motorcycles,? 99.00,Small,2004,5,2,11-05-2004
10250,2,S32_1374,The Sharp Gifts Warehouse,11-05-2004,Shipped,31,? 100.00,3282.28,4085553659,3086 Ingle Ln.,N/A,San Jose,CA,94217,USA,Frick,Sue,Motorcycles,? 99.00,Medium,2004,5,2,11-05-2004
10263,8,S32_1374,Gift Depot Inc.,28-06-2004,Shipped,31,? 79.91,2477.21,2035552570,25593 South Bay Ln.,N/A,Bridgewater,CT,97562,USA,King,Julie,Motorcycles,? 99.00,Small,2004,6,2,28-06-2004
10263,8,S32_1374,Gift Depot Inc.,28-06-2004,Shipped,31,? 79.91,2477.21,2035552570,25593 South Bay Ln.,N/A,Bridgewater,CT,97562,USA,King,Julie,Motorcycles,? 99.00,Medium,2004,6,2,28-06-2004
10275,7,S32_1374,La Rochelle Gifts,23-07-2004,Shipped,23,? 81.91,1883.93,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Motorcycles,? 99.00,Small,2004,7,3,23-07-2004
10275,7,S32_1374,La Rochelle Gifts,23-07-2004,Shipped,23,? 81.91,1883.93,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Motorcycles,? 99.00,Medium,2004,7,3,23-07-2004
10285,12,S32_1374,Marta's Replicas Co.,27-08-2004,Shipped,37,? 98.89,3658.93,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,Hernandez,Marta,Motorcycles,? 99.00,Small,2004,8,3,27-08-2004
10285,12,S32_1374,Marta's Replicas Co.,27-08-2004,Shipped,37,? 98.89,3658.93,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,Hernandez,Marta,Motorcycles,? 99.00,Medium,2004,8,3,27-08-2004
10297,2,S32_1374,"Clover Collections, Co.",16-09-2004,Shipped,26,? 100.00,2856.88,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,N/A,2,Ireland,Cassidy,Dean,Motorcycles,? 99.00,Small,2004,9,3,16-09-2004
10297,2,S32_1374,"Clover Collections, Co.",16-09-2004,Shipped,26,? 100.00,2856.88,+353 1862 1555,25 Maiden Lane,Floor No. 4,Dublin,N/A,2,Ireland,Cassidy,Dean,Motorcycles,? 99.00,Medium,2004,9,3,16-09-2004
10308,5,S32_1374,Mini Classics,15-10-2004,Shipped,24,? 79.91,1917.84,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Motorcycles,? 99.00,Small,2004,10,4,15-10-2004
10308,5,S32_1374,Mini Classics,15-10-2004,Shipped,24,? 79.91,1917.84,9145554562,3758 North Pendale Street,N/A,White Plains,NY,24067,USA,Frick,Steve,Motorcycles,? 99.00,Medium,2004,10,4,15-10-2004
10318,7,S32_1374,Diecast Classics Inc.,02-11-2004,Shipped,47,? 100.00,5305.36,2155551555,7586 Pompton St.,N/A,Allentown,PA,70267,USA,Yu,Kyung,Motorcycles,? 99.00,Small,2004,11,4,02-11-2004
10318,7,S32_1374,Diecast Classics Inc.,02-11-2004,Shipped,47,? 100.00,5305.36,2155551555,7586 Pompton St.,N/A,Allentown,PA,70267,USA,Yu,Kyung,Motorcycles,? 99.00,Medium,2004,11,4,02-11-2004
10329,11,S32_1374,Land of Toys Inc.,15-11-2004,Shipped,45,? 63.91,2875.95,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 99.00,Small,2004,11,4,15-11-2004
10329,11,S32_1374,Land of Toys Inc.,15-11-2004,Shipped,45,? 63.91,2875.95,2125557818,897 Long Airport Avenue,N/A,NYC,NY,10022,USA,Yu,Kwai,Motorcycles,? 99.00,Medium,2004,11,4,15-11-2004
10353,5,S32_1374,Gift Ideas Corp.,04-12-2004,Shipped,46,? 81.17,3733.82,2035554407,2440 Pompton St.,N/A,Glendale,CT,97561,USA,Lewis,Dan,Motorcycles,? 99.00,Small,2004,12,4,04-12-2004
10353,5,S32_1374,Gift Ideas Corp.,04-12-2004,Shipped,46,? 81.17,3733.82,2035554407,2440 Pompton St.,N/A,Glendale,CT,97561,USA,Lewis,Dan,Motorcycles,? 99.00,Medium,2004,12,4,04-12-2004
10363,2,S32_1374,Suominen Souveniers,06-01-2005,Shipped,50,? 100.00,6576.5,+358 9 8045 555,"Software Engineering Center, SEC Oy",N/A,Espoo,N/A,FIN-02271,Finland,Suominen,Kalle,Motorcycles,? 99.00,Small,2005,1,1,06-01-2005
10363,2,S32_1374,Suominen Souveniers,06-01-2005,Shipped,50,? 100.00,6576.5,+358 9 8045 555,"Software Engineering Center, SEC Oy",N/A,Espoo,N/A,FIN-02271,Finland,Suominen,Kalle,Motorcycles,? 99.00,Medium,2005,1,1,06-01-2005
10375,3,S32_1374,La Rochelle Gifts,03-02-2005,Shipped,37,? 100.00,6353.27,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Motorcycles,? 99.00,Small,2005,2,1,03-02-2005
10375,3,S32_1374,La Rochelle Gifts,03-02-2005,Shipped,37,? 100.00,6353.27,40.67.8555,"67, rue des Cinquante Otages",N/A,Nantes,N/A,44000,France,Labrune,Janine,Motorcycles,? 99.00,Medium,2005,2,1,03-02-2005
10387,1,S32_1374,"Dragon Souveniers, Ltd.",02-03-2005,Shipped,44,? 94.90,4175.6,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",N/A,Singapore,N/A,79903,Singapore,Natividad,Eric,Motorcycles,? 99.00,Small,2005,3,1,02-03-2005
10387,1,S32_1374,"Dragon Souveniers, Ltd.",02-03-2005,Shipped,44,? 94.90,4175.6,+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",N/A,Singapore,N/A,79903,Singapore,Natividad,Eric,Motorcycles,? 99.00,Medium,2005,3,1,02-03-2005
10401,1,S32_1374,Tekni Collectables Inc.,03-04-2005,On Hold,49,? 100.00,4992.61,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,Brown,William,Motorcycles,? 99.00,Small,2005,4,2,03-04-2005
10401,1,S32_1374,Tekni Collectables Inc.,03-04-2005,On Hold,49,? 100.00,4992.61,2015559350,7476 Moss Rd.,N/A,Newark,NJ,94019,USA,Brown,William,Motorcycles,? 99.00,Medium,2005,4,2,03-04-2005
10416,2,S32_1374,L'ordine Souveniers,10-05-2005,Shipped,45,? 100.00,4764.6,0522-556555,Strada Provinciale 124,N/A,Reggio Emilia,N/A,42100,Italy,Moroni,Maurizio,Motorcycles,? 99.00,Small,2005,5,2,10-05-2005
10416,2,S32_1374,L'ordine Souveniers,10-05-2005,Shipped,45,? 100.00,4764.6,0522-556555,Strada Provinciale 124,N/A,Reggio Emilia,N/A,42100,Italy,Moroni,Maurizio,Motorcycles,? 99.00,Medium,2005,5,2,10-05-2005
10108,13,S32_2206,Cruz & Sons Co.,03-03-2003,Shipped,27,? 43.45,1173.15,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,N/A,Makati City,N/A,1227 MM,Philippines,Cruz,Arnold,Motorcycles,? 40.00,Small,2003,3,1,03-03-2003
10108,13,S32_2206,Cruz & Sons Co.,03-03-2003,Shipped,27,? 43.45,1173.15,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,N/A,Makati City,N/A,1227 MM,Philippines,Cruz,Arnold,Motorcycles,? 40.00,Medium,2003,3,1,03-03-2003
10122,17,S32_2206,Marseille Mini Autos,08-05-2003,Shipped,31,? 44.66,1384.46,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Motorcycles,? 40.00,Small,2003,5,2,08-05-2003
10122,17,S32_2206,Marseille Mini Autos,08-05-2003,Shipped,31,? 44.66,1384.46,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Motorcycles,? 40.00,Medium,2003,5,2,08-05-2003
10135,14,S32_2206,Mini Gifts Distributors Ltd.,02-07-2003,Shipped,33,? 40.23,1327.59,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Motorcycles,? 40.00,Small,2003,7,3,02-07-2003
10135,14,S32_2206,Mini Gifts Distributors Ltd.,02-07-2003,Shipped,33,? 40.23,1327.59,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Motorcycles,? 40.00,Medium,2003,7,3,02-07-2003
10145,1,S32_2206,Toys4GrownUps.com,25-08-2003,Shipped,31,? 35.80,1109.8,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,Young,Julie,Motorcycles,? 40.00,Small,2003,8,3,25-08-2003
10145,1,S32_2206,Toys4GrownUps.com,25-08-2003,Shipped,31,? 35.80,1109.8,6265557265,78934 Hillside Dr.,N/A,Pasadena,CA,90003,USA,Young,Julie,Motorcycles,? 40.00,Medium,2003,8,3,25-08-2003
10159,9,S32_2206,Corporate Gift Ideas Co.,10-10-2003,Shipped,35,? 35.40,1239,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Motorcycles,? 40.00,Small,2003,10,4,10-10-2003
10159,9,S32_2206,Corporate Gift Ideas Co.,10-10-2003,Shipped,35,? 35.40,1239,6505551386,7734 Strong St.,N/A,San Francisco,CA,N/A,USA,Brown,Julie,Motorcycles,? 40.00,Medium,2003,10,4,10-10-2003
10169,9,S32_2206,"Anna's Decorations, Ltd",04-11-2003,Shipped,26,? 39.83,1035.58,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Motorcycles,? 40.00,Small,2003,11,4,04-11-2003
10169,9,S32_2206,"Anna's Decorations, Ltd",04-11-2003,Shipped,26,? 39.83,1035.58,02 9936 8555,201 Miller Street,Level 15,North Sydney,NSW,2060,Australia,O'Hara,Anna,Motorcycles,? 40.00,Medium,2003,11,4,04-11-2003
10180,4,S32_2206,Daedalus Designs Imports,11-11-2003,Shipped,34,? 45.46,1545.64,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,Rance,Martine,Motorcycles,? 40.00,Small,2003,11,4,11-11-2003
10180,4,S32_2206,Daedalus Designs Imports,11-11-2003,Shipped,34,? 45.46,1545.64,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,Rance,Martine,Motorcycles,? 40.00,Medium,2003,11,4,11-11-2003
10190,1,S32_2206,Euro Shopping Channel,19-11-2003,Shipped,46,? 32.99,1517.54,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 40.00,Small,2003,11,4,19-11-2003
10190,1,S32_2206,Euro Shopping Channel,19-11-2003,Shipped,46,? 32.99,1517.54,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 40.00,Medium,2003,11,4,19-11-2003
10211,9,S32_2206,Auto Canal Petit,15-01-2004,Shipped,41,? 42.24,1731.84,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,Perrier,Dominique,Motorcycles,? 40.00,Small,2004,1,1,15-01-2004
10211,9,S32_2206,Auto Canal Petit,15-01-2004,Shipped,41,? 42.24,1731.84,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,Perrier,Dominique,Motorcycles,? 40.00,Medium,2004,1,1,15-01-2004
10224,2,S32_2206,Daedalus Designs Imports,21-02-2004,Shipped,43,? 39.43,1695.49,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,Rance,Martine,Motorcycles,? 40.00,Small,2004,2,1,21-02-2004
10224,2,S32_2206,Daedalus Designs Imports,21-02-2004,Shipped,43,? 39.43,1695.49,20.16.1555,"184, chausse de Tournai",N/A,Lille,N/A,59000,France,Rance,Martine,Motorcycles,? 40.00,Medium,2004,2,1,21-02-2004
10237,2,S32_2206,Vitachrome Inc.,05-04-2004,Shipped,26,? 40.23,1045.98,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,Frick,Michael,Motorcycles,? 40.00,Small,2004,4,2,05-04-2004
10237,2,S32_2206,Vitachrome Inc.,05-04-2004,Shipped,26,? 40.23,1045.98,2125551500,2678 Kingston Rd.,Suite 101,NYC,NY,10022,USA,Frick,Michael,Motorcycles,? 40.00,Medium,2004,4,2,05-04-2004
10252,6,S32_2206,Auto Canal Petit,26-05-2004,Shipped,36,? 48.28,1738.08,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,Perrier,Dominique,Motorcycles,? 40.00,Small,2004,5,2,26-05-2004
10252,6,S32_2206,Auto Canal Petit,26-05-2004,Shipped,36,? 48.28,1738.08,(1) 47.55.6555,"25, rue Lauriston",N/A,Paris,N/A,75016,France,Perrier,Dominique,Motorcycles,? 40.00,Medium,2004,5,2,26-05-2004
10264,4,S32_2206,Gifts4AllAges.com,30-06-2004,Shipped,20,? 32.59,651.8,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,Yoshido,Juri,Motorcycles,? 40.00,Small,2004,6,2,30-06-2004
10264,4,S32_2206,Gifts4AllAges.com,30-06-2004,Shipped,20,? 32.59,651.8,6175559555,8616 Spinnaker Dr.,N/A,Boston,MA,51003,USA,Yoshido,Juri,Motorcycles,? 40.00,Medium,2004,6,2,30-06-2004
10276,10,S32_2206,Online Mini Collectables,02-08-2004,Shipped,27,? 36.61,988.47,6175557555,7635 Spinnaker Dr.,N/A,Brickhaven,MA,58339,USA,Barajas,Miguel,Motorcycles,? 40.00,Small,2004,8,3,02-08-2004
10276,10,S32_2206,Online Mini Collectables,02-08-2004,Shipped,27,? 36.61,988.47,6175557555,7635 Spinnaker Dr.,N/A,Brickhaven,MA,58339,USA,Barajas,Miguel,Motorcycles,? 40.00,Medium,2004,8,3,02-08-2004
10285,1,S32_2206,Marta's Replicas Co.,27-08-2004,Shipped,37,? 41.03,1518.11,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,Hernandez,Marta,Motorcycles,? 40.00,Small,2004,8,3,27-08-2004
10285,1,S32_2206,Marta's Replicas Co.,27-08-2004,Shipped,37,? 41.03,1518.11,6175558555,39323 Spinnaker Dr.,N/A,Cambridge,MA,51247,USA,Hernandez,Marta,Motorcycles,? 40.00,Medium,2004,8,3,27-08-2004
10299,4,S32_2206,"Toys of Finland, Co.",30-09-2004,Shipped,24,? 42.24,1013.76,90-224 8555,Keskuskatu 45,N/A,Helsinki,N/A,21240,Finland,Karttunen,Matti,Motorcycles,? 40.00,Small,2004,9,3,30-09-2004
10299,4,S32_2206,"Toys of Finland, Co.",30-09-2004,Shipped,24,? 42.24,1013.76,90-224 8555,Keskuskatu 45,N/A,Helsinki,N/A,21240,Finland,Karttunen,Matti,Motorcycles,? 40.00,Medium,2004,9,3,30-09-2004
10310,17,S32_2206,"Toms Spezialitten, Ltd",16-10-2004,Shipped,36,? 43.05,1549.8,0221-5554327,Mehrheimerstr. 369,N/A,Koln,N/A,50739,Germany,Pfalzheim,Henriette,Motorcycles,? 40.00,Small,2004,10,4,16-10-2004
10310,17,S32_2206,"Toms Spezialitten, Ltd",16-10-2004,Shipped,36,? 43.05,1549.8,0221-5554327,Mehrheimerstr. 369,N/A,Koln,N/A,50739,Germany,Pfalzheim,Henriette,Motorcycles,? 40.00,Medium,2004,10,4,16-10-2004
10319,5,S32_2206,Microscale Inc.,03-11-2004,Shipped,29,? 38.22,1108.38,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,Kuo,Kee,Motorcycles,? 40.00,Small,2004,11,4,03-11-2004
10319,5,S32_2206,Microscale Inc.,03-11-2004,Shipped,29,? 38.22,1108.38,2125551957,5290 North Pendale Street,Suite 200,NYC,NY,10022,USA,Kuo,Kee,Motorcycles,? 40.00,Medium,2004,11,4,03-11-2004
10331,3,S32_2206,Motor Mint Distributors Inc.,17-11-2004,Shipped,28,? 100.00,4102.56,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Motorcycles,? 40.00,Small,2004,11,4,17-11-2004
10331,3,S32_2206,Motor Mint Distributors Inc.,17-11-2004,Shipped,28,? 100.00,4102.56,2155559857,11328 Douglas Av.,N/A,Philadelphia,PA,71270,USA,Hernandez,Rosa,Motorcycles,? 40.00,Medium,2004,11,4,17-11-2004
10343,5,S32_2206,Reims Collectables,24-11-2004,Shipped,29,? 100.00,3713.16,26.47.1555,59 rue de l'Abbaye,N/A,Reims,N/A,51100,France,Henriot,Paul,Motorcycles,? 40.00,Small,2004,11,4,24-11-2004
10343,5,S32_2206,Reims Collectables,24-11-2004,Shipped,29,? 100.00,3713.16,26.47.1555,59 rue de l'Abbaye,N/A,Reims,N/A,51100,France,Henriot,Paul,Motorcycles,? 40.00,Medium,2004,11,4,24-11-2004
10355,10,S32_2206,Euro Shopping Channel,07-12-2004,Shipped,38,? 39.83,1513.54,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 40.00,Small,2004,12,4,07-12-2004
10355,10,S32_2206,Euro Shopping Channel,07-12-2004,Shipped,38,? 39.83,1513.54,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 40.00,Medium,2004,12,4,07-12-2004
10364,1,S32_2206,Marseille Mini Autos,06-01-2005,Shipped,48,? 48.28,2317.44,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Motorcycles,? 40.00,Small,2005,1,1,06-01-2005
10364,1,S32_2206,Marseille Mini Autos,06-01-2005,Shipped,48,? 48.28,2317.44,91.24.4555,"12, rue des Bouchers",N/A,Marseille,N/A,13008,France,Lebihan,Laurence,Motorcycles,? 40.00,Medium,2005,1,1,06-01-2005
10378,1,S32_2206,Euro Shopping Channel,10-02-2005,Shipped,40,? 82.46,3298.4,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 40.00,Small,2005,2,1,10-02-2005
10378,1,S32_2206,Euro Shopping Channel,10-02-2005,Shipped,40,? 82.46,3298.4,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Motorcycles,? 40.00,Medium,2005,2,1,10-02-2005
10390,11,S32_2206,Mini Gifts Distributors Ltd.,04-03-2005,Shipped,41,? 44.56,1826.96,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Motorcycles,? 40.00,Small,2005,3,1,04-03-2005
10390,11,S32_2206,Mini Gifts Distributors Ltd.,04-03-2005,Shipped,41,? 44.56,1826.96,4155551450,5677 Strong St.,N/A,San Rafael,CA,97562,USA,Nelson,Valarie,Motorcycles,? 40.00,Medium,2005,3,1,04-03-2005
10403,2,S32_2206,"UK Collectables, Ltd.",08-04-2005,Shipped,30,? 40.23,1206.9,(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,Devon,Elizabeth,Motorcycles,? 40.00,Small,2005,4,2,08-04-2005
10403,2,S32_2206,"UK Collectables, Ltd.",08-04-2005,Shipped,30,? 40.23,1206.9,(171) 555-2282,Berkeley Gardens 12  Brewery,N/A,Liverpool,N/A,WX1 6LT,UK,Devon,Elizabeth,Motorcycles,? 40.00,Medium,2005,4,2,08-04-2005
10104,11,S32_2509,Euro Shopping Channel,31-01-2003,Shipped,35,? 47.62,1666.7,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Trucks and Buses,? 54.00,Medium,2003,1,1,31-01-2003
10104,11,S32_2509,Euro Shopping Channel,31-01-2003,Shipped,35,? 47.62,1666.7,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Trucks and Buses,? 54.00,Large,2003,1,1,31-01-2003
10104,11,S32_2509,Euro Shopping Channel,31-01-2003,Shipped,35,? 47.62,1666.7,(91) 555 94 44,"C/ Moralzarzal, 86",N/A,Madrid,N/A,28034,Spain,Freyre,Diego,Trucks and Buses,? 54.00,Small,2003,1,1,31-01-2003
10114,2,S32_2509,"La Corne D'abondance, Co.",01-04-2003,Shipped,28,? 55.73,1560.44,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Trucks and Buses,? 54.00,Medium,2003,4,2,01-04-2003
10114,2,S32_2509,"La Corne D'abondance, Co.",01-04-2003,Shipped,28,? 55.73,1560.44,(1) 42.34.2555,"265, boulevard Charonne",N/A,Paris,N/A,75012,France,Bertrand,Marie,Trucks and Buses,? 54.00,Large,2003,4,2,01-04-2003
